site,title,title_en,year,reviewer,review,review_length,rating
watcha,체인소 맨,Chainsaw Man,2022,황보람,원작을 안봐서 모르는건가 나름 재밌게 봤다 저질스러운 주인공 제외하고 ^^.. 포치타 귀여워 .. -ep.2 + 제대로된 먼치킨물이 오~랜만에 나온느낌 20221023,93,5.0
watcha,체인소 맨,Chainsaw Man,2022,지멸추우수회원,2022가 아니라 2002년에 나온것 같음,23,4.0
watcha,체인소 맨,Chainsaw Man,2022,모네,나는 왜 원작을 안 봤는데도 실망을 한 거죠?ㅠ,26,4.5
watcha,체인소 맨,Chainsaw Man,2022,핫도그,밥먹으면서 보다가 깜놀;;,14,3.0
watcha,체인소 맨,Chainsaw Man,2022,최지웅,멱살잡고 훅 끌고 들어가는 오프닝,18,3.0
watcha,체인소 맨,Chainsaw Man,2022,遥か,민나 좀 기다려봐 아직 1화라고. 피가 더 튀겼으면...,31,3.0
watcha,체인소 맨,Chainsaw Man,2022,송용후,뭐야? 최악인데? 애니를 많이 안봐서 잘 모르겠는데 귀칼같은 퀄리티는 많이 어려운 건가?  -25.09.26 저 위 코멘트를 3년전에 남겼는데 별점을 안줬네 ㅋㅋㄲㅋ,92,3.5
watcha,체인소 맨,Chainsaw Man,2022,왕돈까스김밥,아… 마파야…….. 이게 최선이었냐…….. 블리치 보러가야겠다….,36,2.5
watcha,체인소 맨,Chainsaw Man,2022,장우산,최고잖아요,5,4.0
watcha,체인소 맨,Chainsaw Man,2022,이자영,만화는 그림체 때문인지 좀 더 날 것의 느낌이라 피가나면 섬뜩하거나 무서웠다. 반면 애니는 유혈사태 일어나도 놀라기보단 모션에 더 놀란다. 작정하고 만들었구나,88,3.5
watcha,체인소 맨,Chainsaw Man,2022,zetta,"아키 넌 죽지 마, 알았지...? 내가... 죽었을 때..., 울어줬으면 하니까…",45,3.5
watcha,체인소 맨,Chainsaw Man,2022,Big모기,마파 대표이사가 향후 10년간 대표작이 될거라 확신한다고 말했으니...  기대중,44,4.0
watcha,체인소 맨,Chainsaw Man,2022,주윤오,내 고삼을 바친다......,15,3.5
watcha,체인소 맨,Chainsaw Man,2022,zacocz,빨리 내놔 ..,8,4.0
watcha,체인소 맨,Chainsaw Man,2022,까미,보게해줘,4,2.5
watcha,체인소 맨,Chainsaw Man,2022,돈주고낭만사기,덴지야 나랑 덴장찌개 먹자~,15,3.0
watcha,체인소 맨,Chainsaw Man,2022,죽기전까지 영화 10000편 보기,2025.11.27 (완) ,15,4.0
watcha,체인소 맨,Chainsaw Man,2022,黒愛,영화적 연출을 하려던 의도는 좋았다. 막장 3D 전투씬 작화와 느릿한 템포는... 총감독의 큰 오점이라고 밖에 말 할 수 밖에 없다. 아쉬운 1기 애니화.,86,3.0
watcha,체인소 맨,Chainsaw Man,2022,이원경,킬링타임용,5,4.0
watcha,체인소 맨,Chainsaw Man,2022,zooya,진짜 이상하고 진짜 징그럽고 진짜 짜증남 근데 진짜 좋아서 미치겠어;;;,40,2.5
watcha,체인소 맨,Chainsaw Man,2022,집이 너무 좋은 인간,3D 멀미난다,7,2.5
watcha,체인소 맨,Chainsaw Man,2022,chooong,노잼,2,4.0
watcha,체인소 맨,Chainsaw Man,2022,유시현,잔인하고 펑키한 애니메이션 취향에 딱,20,5.0
watcha,체인소 맨,Chainsaw Man,2022,Over Lord,"재밌긴 한데, 저주의 악마, 유령의 악마, 영원의 악마, 너희는 어디 나가서 악마라고 말하고 다니지 마라, 무능함의 극치네 진짜",71,2.5
watcha,체인소 맨,Chainsaw Man,2022,335,전개를 쫌만더 또라이같이 스피디하게 팍팍 진행시켰으면 정신못차리고 봤을거같음,42,3.5
watcha,체인소 맨,Chainsaw Man,2022,영화만두,이게 일본 수위구나,10,2.5
watcha,체인소 맨,Chainsaw Man,2022,띵호,보는 나도 같이 아타마 오카시쿠 나루 할 것 같은데 아무래도 그 맛에 보는 거 같다,46,4.0
watcha,체인소 맨,Chainsaw Man,2022,코타,재밋다,3,4.5
watcha,체인소 맨,Chainsaw Man,2022,이시현,자극적인 것들 다 때려놓았는데 그걸 보며 좋아하는 내가 싫다,33,4.5
watcha,체인소 맨,Chainsaw Man,2022,647,포치타 돌려내,7,3.0
watcha,체인소 맨,Chainsaw Man,2022,CMJ,덴지때메 1점 뺐어요,11,2.0
watcha,체인소 맨,Chainsaw Man,2022,가비,똘끼 충만한 이야기,10,3.5
watcha,체인소 맨,Chainsaw Man,2022,포스그립,츠다 켄지로는 신이다,11,3.0
watcha,체인소 맨,Chainsaw Man,2022,강하늘,매력적인등장인물들 다 펼쳐놓고 바로 죽여서 덮어버린 타츠키년 그거마렵네  그리고 레제는 그까페가려함,55,4.5
watcha,체인소 맨,Chainsaw Man,2022,푸른하늘 속 너는 너무나도 빛났기에,나쁘지도 좋지도 않다고 말할 수 있다.  부아아아앙!!!,31,4.0
watcha,체인소 맨,Chainsaw Man,2022,박준혁,당장레제콴시마키마편을 내놔,14,1.0
watcha,체인소 맨,Chainsaw Man,2022,주하!,명작,2,4.0
watcha,체인소 맨,Chainsaw Man,2022,히히,"매번 죽는 방식이나 결말이.. 잔혹함에 작가가 미친 것 같다. 레제편은 대충 본 만화에서도 인상 깊었는데, 영화로 나왔다니 궁금하다.",74,2.0
watcha,체인소 맨,Chainsaw Man,2022,비비빅,Ummm.... 쏘쏘함.... 무난무난,21,4.5
watcha,체인소 맨,Chainsaw Man,2022,류릉럼,죽음과 사랑의 무게는 본래 한쪽으로 기울지 않는다. 누군가의 죽음이 사랑보다 더 무겁게 내려앉았다면 우리는 어쩌면 그를 살아 있을 때부터 조금씩 죽은 듯이 사랑하고 있었던 것인지도 모른다.,105,4.0
watcha,체인소 맨,Chainsaw Man,2022,DongwookGoo,시원시원힌 액션,8,2.0
watcha,체인소 맨,Chainsaw Man,2022,안수민머리,캐릭터들이 너무 매력적. 음악도 잘 쓴 듯. 덴지 진짜 미친놈… 파워 까와이… 하야카와 센빠이 쏘 섹시…,58,5.0
watcha,체인소 맨,Chainsaw Man,2022,Eugene,"일본 애니 특유의 회상,독백,감동,세계관 선생이 아주 적어서 맘에 든다",39,3.5
watcha,체인소 맨,Chainsaw Man,2022,JUN,"레제편 보고 기대해서 들어왔는데  늘어지는 전개와 정적인 컷트, 둔한 액션  이거 같은 만화 맞나?",55,1.0
watcha,체인소 맨,Chainsaw Man,2022,pantouflard,재미로만 따지면 4점인데 가슴 이야기 너무 많아서 1점 빼고 액션 장면이 재미가 없어서 1점 빼고,54,3.5
watcha,체인소 맨,Chainsaw Man,2022,s2Raina,마키마가 좋아,7,3.0
watcha,체인소 맨,Chainsaw Man,2022,최지후,킬링타임,4,0.5
watcha,체인소 맨,Chainsaw Man,2022,수려,처음만 견디면 아포칼립스 마법소녀물 취저,22,3.5
watcha,체인소 맨,Chainsaw Man,2022,임건,복잡하고 어지러운데 즐거움은 크고 단순하다,23,3.5
watcha,체인소 맨,Chainsaw Man,2022,핏자맨,청불이니까 이해해볼게,11,3.0
watcha,체인소 맨,Chainsaw Man,2022,SoulB,작화 굳! 체인소.. 가 뭔지 문맥적으로 이해함. 킬링타임용으로 편하게 보기 좋았음!  중간중간 다소 잔인하고 선정적인게 있지만? 19세 이상인데 뭐! 즐겨!!!!!!!  뒤가 궁금해지긴 하네.. 쿨하고 빠르게 진행되면 좋겠다 ㅋㅋ,129,3.0
watcha,체인소 맨,Chainsaw Man,2022,damin,딱히? 걍 유명해서 유명한 느낌?,18,5.0
watcha,체인소 맨,Chainsaw Man,2022,태웅누나,어딘가 은혼이 생각난다...,15,4.0
watcha,체인소 맨,Chainsaw Man,2022,때욘,캥.,2,3.0
watcha,체인소 맨,Chainsaw Man,2022,Gangssg2,체인소맨 극장판을 위한 발사대,16,3.5
watcha,체인소 맨,Chainsaw Man,2022,박하은,썸네일 중 가장 보고싶은 썸네일,17,3.5
watcha,체인소 맨,Chainsaw Man,2022,금요일에 만나요,2025.11 넷플릭스,12,3.5
watcha,체인소 맨,Chainsaw Man,2022,조영호,체인소맨 이라는 만화에 대한 최고의 모욕의 결과가 이 작품으로 형상화 되었다고 생각한다.,49,3.0
watcha,체인소 맨,Chainsaw Man,2022,callthemyourebusy,마키마가좋아..,8,4.0
watcha,체인소 맨,Chainsaw Man,2022,장영미,애니인데도 영화적 연출이 자주 보여서 재밌었음 특히 대사없이 캐릭터의 행동과 표정만으로 분위기를 잡아주는 부분은 영화에서나 자주 볼 법한데 아키가 자주 보여줘서 신기했음  전체적 스토리는 심플하지만 그만큼 캐릭터 각각의 서사와 매력을 잘 보여줘서 좋았음 마지막에 새 캐릭터들 데려와서 급하게 얼굴 비춰준건 아쉬웠지만 극장판&다음 시즌을 위한 빌드업이었겠지 얼른 영화관 가야겠음  사실 나에겐 여미새 가슴무새 덴지가 너무 큰 장벽이었으나 막상 보고나니 그마저도 덴지가 지금까지 어떤 삶을 살아왔는지 보여주는 장치중 하나 같아서 크게 나쁘지 않았다,304,3.5
watcha,체인소 맨,Chainsaw Man,2022,킴제이,내 시간….ㅠㅠ,8,4.0
watcha,체인소 맨,Chainsaw Man,2022,yousentmeflying,마키마♡나♡파워 아키♡히메노 덴지 ㅗ,20,3.5
watcha,체인소 맨,Chainsaw Man,2022,..,잔인하고 호퀘하게  홀가분한 복수를,19,3.0
watcha,체인소 맨,Chainsaw Man,2022,다래,에라이 흐지부지 끝낼 거면 차라리 가슴 타령이라도 끝까지 계속 하지,37,4.5
watcha,체인소 맨,Chainsaw Man,2022,남규민,나카야마 체인소맨으로는 다신 보지 맙시다,22,1.0
watcha,체인소 맨,Chainsaw Man,2022,Blissfully,안지루해서 계속 보게되는,13,4.0
watcha,체인소 맨,Chainsaw Man,2022,피렌,도파민 레전드 작품인 듯? 감성은 잘 모르겠지만 뭐 재밌다,32,3.0
watcha,체인소 맨,Chainsaw Man,2022,이효림,역시 귀칼이랑 진격거가 인기있는 이유를 알겠다. 이거 보니까 작화나 캐릭터의 깊이나 그런 것들이 조금 아쉬운 느낌... 그래도 소재는 좋다. 레제 편이 더 재밌음!,91,4.0
watcha,체인소 맨,Chainsaw Man,2022,우차니,어른들이 즐기는 마지막 애니의 불꽃.,20,5.0
watcha,체인소 맨,Chainsaw Man,2022,Danny S Kim,제발 실사화 하지 마라! ,14,3.5
watcha,체인소 맨,Chainsaw Man,2022,chyerrycoke,덴지 사실은 나도 기가 쎈 연상의 여자에게 상냥하게 혼나고 싶어  2025. 11. 15.,50,4.0
watcha,체인소 맨,Chainsaw Man,2022,이나딩스,상식과 도덕은 없어야하는 세계관,17,4.0
watcha,체인소 맨,Chainsaw Man,2022,소소,재밌네..,5,2.0
watcha,체인소 맨,Chainsaw Man,2022,나는경은,진짜 똥 같은 애니 난 이 똥을 좋아해 > 가 너무 이해되는 애니ㅋㅋㅋㅋ  총의 악마가 왜 체인소의 심장을 노리는지 안 알려주고 그대로 밑을 제거해버려서... 나중에 나올 에피소드에 분명 총의 악마 vs 체인소의 심장 구도가 나올 거 같은데 그 총의 악마를 찾는데도 꽤 걸렸는데 그런 악마가 찾는 심장이라면 분명 덴지한테 뭔가가 더 남아있을 거 같음 너무 2기를 위한 빌드업에 가까운 느낌 그래서 2가 더 기대됨 2 언제 오냐...  +포치타 개귀여운데 분량이 넘 없어ㅜ ㅜ 살려내...  2025.11.15/집에서/나혼자,292,3.0
watcha,체인소 맨,Chainsaw Man,2022,미디아,평범한 삶을 살다가 평범하게 죽었으면 좋겠어.,25,3.5
watcha,체인소 맨,Chainsaw Man,2022,어둠의영화관람가,하 진짜 ㅡㅡ,7,4.5
watcha,체인소 맨,Chainsaw Man,2022,레슬리,그래픽과 음악은 좋은데 스토리는 이것만 봐서는 모르겠다. 작품의 전체적잉 분위기도 어떤 연출을 하고 싶은건지 애매하고.,66,3.5
watcha,체인소 맨,Chainsaw Man,2022,김수민,멋들어지다 ! 힙해서 가슴이 뛴다. 존나 뛴다.,26,4.0
watcha,체인소 맨,Chainsaw Man,2022,AKA,원작에 대한 이해도가 하나도 없는 최악의 시리즈,26,2.0
watcha,체인소 맨,Chainsaw Man,2022,민영화,이토록 순수하고 욕망적인 애니라니,18,2.5
watcha,체인소 맨,Chainsaw Man,2022,city155,화면 구성이 정말 뛰어나고 액션이 정말 구리다. 임팩트 컷의 중요성을 알 수 있다.,46,4.0
watcha,체인소 맨,Chainsaw Man,2022,Doyeon,만화보다 애니가 굿,10,3.5
watcha,체인소 맨,Chainsaw Man,2022,하니,눈돌아가는 요소는 다 들어간,15,3.5
watcha,체인소 맨,Chainsaw Man,2022,토나리노 토토로,대중성과 똘끼의 가장 완벽한 배합.,19,3.0
watcha,체인소 맨,Chainsaw Man,2022,Yuni,하차했었는데.. 거기부터가 시작이였네..!,23,4.5
watcha,체인소 맨,Chainsaw Man,2022,나나,앉은 자리에서 처음부터 끝까지 다 보고 다음날 조조영화로 레제편 예매했다 정말 재밌다 지루할 틈이 없다,57,3.0
watcha,체인소 맨,Chainsaw Man,2022,sgruuu,가슴에 미친새끼,8,4.0
watcha,체인소 맨,Chainsaw Man,2022,◡̈,주술회전+나혼렙+사이코패스+도쿄구울,19,3.0
watcha,체인소 맨,Chainsaw Man,2022,게붕이,짖궃게 부릉대는 엔진과 톱.,15,4.0
watcha,체인소 맨,Chainsaw Man,2022,Su,레제 죽인 거 아니었으면 5점,16,4.0
watcha,체인소 맨,Chainsaw Man,2022,티라미수,똥같은 만화. 저는 똥이 좋아요.,18,4.5
watcha,체인소 맨,Chainsaw Man,2022,움냠냠,너무 짧아요!! 피 많이 나오는 거 치고 잘 봄 ㅎㅎ 액션 장면 굿~,38,4.0
watcha,체인소 맨,Chainsaw Man,2022,혦🦡,이걸 진짜 다들 재밌게 보고있다고?????,23,3.0
watcha,체인소 맨,Chainsaw Man,2022,미노,진짜 일본 3D 애니메이션은 갈 길이 멀다. - 여성혐오는 디폴트인가,38,5.0
watcha,체인소 맨,Chainsaw Man,2022,이상범,"동작과 같은 큼직한 표현은 훌륭하고, 표정과 같은 섬세한 표현이 많이 아쉽지만, 액션 애니로써는 훌륭한 작화를 보여준다.  시원하고 반전있는 액션을 통해 빠져들면서도 너무 쉽고 허무한 느낌을 줄때도 있는건 아쉽다.  매화 다른 엔딩곡과 컨셉아트는 감탄스럽고, 중간중간 상황에 맞게 잘 들어오는 ost는 기억에 남는다.",177,3.5
watcha,체인소 맨,Chainsaw Man,2022,HH,"별로인 지점들도 꽤 많은데 마음이 가는 애니 욕구에 충실한 덴지가 마냥 역겹지만은 않은 건 어느정도 의도로서 설계된 느낌을 받아서 인것같다. 그로테스크하고 B급 감성도 있지만 그럼에도 인간의 따뜻함, 긍정적인 측면의 인간다움 같은 것들이 녹아있어서 좋다. 덴지-아키-파워의 관계성 / 아키-히메노의 관계성. 담배를 매개로 이어지는 서사가 너무 너무 좋았고 . . .  주인공이 주인공다워서 좋았고 제정신아니어서 예측불가한 재미. 물에 젖은 듯한 몽롱한 이미지들, 우시오 켄스케의 음악들, 매 회차 다른 엔딩을 보는 재미까지  누군가에게 적극 추천하라면 어렵지만 그럼에도 난 좋다. 연출이 아쉽다는 평이 많았는데 그냥 볼때는 몰랐지만 레제편을 보고나니 어느 지점을 아쉽다고 했는지 알겠다.",384,4.0
watcha,체인소 맨,Chainsaw Man,2022,김규찬,아쉬운 부분이 많지만 그만큼 좋은 부분도 많다.,26,3.0
watcha,체인소 맨,Chainsaw Man,2022,괇뮭,노벨상은 내꺼얌,8,4.0
watcha,체인소 맨,Chainsaw Man,2022,차칸,피를 뿜으며 난투극인 고장난 소년의 마음,22,4.0
watcha,체인소 맨,Chainsaw Man,2022,mrkun,걍몰르겟고아키오빵이울때너무슬퍼서브러쉬빨다가세면대에고개박음......................,53,5.0
watcha,체인소 맨,Chainsaw Man,2022,김태수,체인이라 그런가 과감하게 잘려나가는 주변인물들,25,5.0
watcha,체인소 맨,Chainsaw Man,2022,영화라는 종합예술,본능을 억제하기도 본능을 분출하고싶기도 하는 인간의 이중성을 체인소를 통해 가볍게 드러내다.,51,4.0
watcha,체인소 맨,Chainsaw Man,2022,털모자,연출너무새끈함 베이스 소리 큰 음악이나 밴드 사운드 나올때 기분 겁나 좋아짐,42,5.0
watcha,체인소 맨,Chainsaw Man,2022,bluenote,만화책 1부를 다보고 애니를 보니.. 상당히 건전한 메시지가 있는 작품이라는 생각이 들었습니다..,54,2.5
watcha,체인소 맨,Chainsaw Man,2022,박명호,오스트리아 선생님 좋아하실듯,15,3.0
watcha,체인소 맨,Chainsaw Man,2022,김아무개,3회차,3,5.0
watcha,체인소 맨,Chainsaw Man,2022,바다,매력적,3,2.0
watcha,체인소 맨,Chainsaw Man,2022,ohmy08081,구레이토,4,2.5
watcha,체인소 맨,Chainsaw Man,2022,뭄랭,덴지 녀석은 순수하게 욕망을 위해 살아간다. 멘탈 또한 강한 녀석...,39,3.5
watcha,체인소 맨,Chainsaw Man,2022,이하진,19금 주술회전? 주술회전보다 다양하지 않은 초능력 요소가 아쉬움,36,4.0
watcha,체인소 맨,Chainsaw Man,2022,수민,"왓피에 생각보다 불호 후기가 많아서 놀람, 하지만 다 맞는 말... 애들 덕에 재밌게 봤다",50,2.5
watcha,체인소 맨,Chainsaw Man,2022,감튀탕수육,주변에 예쁜 여자도 있고… 초능력도 있고…  부러운 놈,30,3.5
watcha,체인소 맨,Chainsaw Man,2022,이제영,뭔가 홀린 것이 분명하다. 스토리텔링의 악마. 후지모토 타츠키.,35,3.0
watcha,체인소 맨,Chainsaw Man,2022,이상미,체인소맨  쫄깃쫄깃  감성 터진다 좋다 이 감성,26,3.5
watcha,체인소 맨,Chainsaw Man,2022,힝다,덴지 불쌍하지만 남탓안하고 착해서 잘해주고싶다 단순해서 긍정적이고 삶의 목적도 마음에든다 아침에 빵에 잼만발라줘도 고마워죽고 가슴만 주무르게 해주면 뭐든 다 해주는 멋진남자,96,2.0
watcha,체인소 맨,Chainsaw Man,2022,김소연,진짜 정신나갈거같아서 마냥 좋아하지는 못하겠지만.. 작화랑 애니메이션이랑 액션신은 좋다,48,4.0
watcha,체인소 맨,Chainsaw Man,2022,미녕,소재 특이하고 재밌긴한데 가슴 얘기도 참을만한데 너무 서사나 스토리가 생략돼있어서 잘 공감이 안 됨... 둘 사이가 얼마나 진한 사이여서 저러는지 그런게.. 전개가 너무 빨라서 좋긴 한데 별 내용이 없어서 아쉬움 너무 갑자기 강화돼있음 ㅋㅋ 그래도 오프닝 노래 너무너무너무너무너무 좋음 미침,162,5.0
watcha,체인소 맨,Chainsaw Man,2022,김효원,가짜 광기. 솔직하기 그지없는 설정을 손에 쥐고도 과감하게 달려 나가지 못하는 범작.,47,3.5
watcha,체인소 맨,Chainsaw Man,2022,까탈레나,설레발만 안쳤어도 더높게 평가받았을텐데 아쉬움만 남는 작품 그래도 12화 연출은 막화의 악마,51,3.0
watcha,체인소 맨,Chainsaw Man,2022,쑤-,"원초적인 이유가 어쩌면 삶을 가장 편하게 살아갈 수 있는 태도일지도 덴지군, 정말 부럽다",49,3.5
watcha,체인소 맨,Chainsaw Man,2022,zxxz,포치타 모에 포인트 2점 마키마… 포인트 0.5점 포치타 빨리 죽어서 -0.5점,44,3.5
watcha,체인소 맨,Chainsaw Man,2022,RockooN!,감독님이 애니 많이 안보신듯,15,5.0
watcha,체인소 맨,Chainsaw Man,2022,송용근,B급 감성에 숨기는 낭만 이야기,17,3.5
watcha,체인소 맨,Chainsaw Man,2022,조경현,가히 괴랄한 상상력의 발현들.,16,3.5
watcha,체인소 맨,Chainsaw Man,2022,흥미진진,변태감성만 빼면 괜찮은데~~ 체인소 심장은 왜 노리는건지? 마키마의 악마는 도대체 누구인지? 다음이 기대된다,60,2.5
watcha,체인소 맨,Chainsaw Man,2022,백호,다음 시즌 내놔,8,3.5
watcha,체인소 맨,Chainsaw Man,2022,씅재,대작이고 싶었으나 분위기 작화 연출 모든 것에서 나사가 하나씩 빠졌다,38,3.5
watcha,체인소 맨,Chainsaw Man,2022,수민,독창적인 캐릭터성은 좋은데 싸움 템포가 살짝 답답하다,29,3.0
watcha,체인소 맨,Chainsaw Man,2022,기니가지,주술회전 찍먹했었는데 스토리라인이 비슷하고 남주가 원초적인 욕망만 쫓아서 별로임…아키랑 천사의 악마 여캐들은 매력적인듯 근데 같은 작가가 만든 룩백보다 별로였음…,90,3.0
watcha,체인소 맨,Chainsaw Man,2022,district9,마키마: 모에의 악마,11,3.0
watcha,체인소 맨,Chainsaw Man,2022,아아아아,전투씬이 너무 현실감 있는 그림체라 어색하지만 나름대로의 매력이라고 생각함 그리고 덴지 이새끼는 진짜 미친놈 같은데 또 부럽고.. 레제편을 안봐서 그런가 정실은 마키마가 맞는거같기도 하고... 아 레제편 보러 가야지,120,3.5
watcha,체인소 맨,Chainsaw Man,2022,민옹,12화 12엔딩에 경의를 표함,16,4.0
watcha,체인소 맨,Chainsaw Man,2022,의동진,금방 죽는 엑스트라인줄 알았던 코베니가 끝까지 안 죽은게 제일 반전,37,2.0
watcha,체인소 맨,Chainsaw Man,2022,이현성,사춘기 고등학생의 욕망,12,4.0
watcha,체인소 맨,Chainsaw Man,2022,홀씨,부릉부릉 나도 나사 빼고 살래 행복의 역치를 낮추자 + 인체비율 미쳐씀 감탄나옴,44,3.5
watcha,체인소 맨,Chainsaw Man,2022,재혁,이건 총집편으로 보시길,12,5.0
watcha,체인소 맨,Chainsaw Man,2022,임대진,액션.좋다,5,4.0
watcha,체인소 맨,Chainsaw Man,2022,메린,재밋었다,4,3.0
watcha,체인소 맨,Chainsaw Man,2022,솔직하개,두번 하차했다가 간신히 봤다. 감성에 맞진 않지만 액션은 좋은,34,5.0
watcha,체인소 맨,Chainsaw Man,2022,쏘다,레제 왜이렇게 이쁜건데? 마지막에 여운때문에 쉽사리 일어나지못함.. 스타일리쉬한 연출과 액션 음악의사용 마음에든다!,64,3.5
watcha,체인소 맨,Chainsaw Man,2022,허더지,Easy revenge!,13,4.0
watcha,체인소 맨,Chainsaw Man,2022,마마마천,생각보다 나쁘지않은데?,12,3.5
watcha,체인소 맨,Chainsaw Man,2022,LN,두 번 봤는데 두 번 다 잠들었다…ㅠ,20,3.5
watcha,체인소 맨,Chainsaw Man,2022,TW,내가 너무 많은 기대를 안고 시작한 것 같다. 만화는 아직 안 봐서 모르겠지만 애니메이션은 상당히 아쉬운 부분이 많다.,66,5.0
watcha,체인소 맨,Chainsaw Man,2022,kws,모든 장면을 캡처해서 배경화면이고 달력이고 할수있는거 다하고싶다 아름다움점수 추가햇어요,48,4.5
watcha,체인소 맨,Chainsaw Man,2022,100%정확한 평가 🌟3=극일부 꿀잼,"재미 없을 것 같이 생겼지만 유명하다길래 그냥 억지로 봤는데,  ""콩"" 이거 하나만으로도 볼 이유가 된다  악마와 계약을 해서 싸우는 개쩌는 상상력. 생각만 해도 미친다.",95,3.0
watcha,체인소 맨,Chainsaw Man,2022,도토리,저급한 내용과 화려한 작화의 콜라보레이션 미슐랭 3성 셰프가 상한 식재료로 요리한 느낌…,49,3.0
watcha,체인소 맨,Chainsaw Man,2022,소현,2025.10.29 여미새의끝판왕,18,4.0
watcha,체인소 맨,Chainsaw Man,2022,얼규,걍 그저그럼 초반에 뮤직비디오? 랑 액션씬을 위해 두 시간 달리는거임 그 두 부분은 어메이징리 재밌음,56,2.5
watcha,체인소 맨,Chainsaw Man,2022,주장,호러의 모든 취향을 뒤섞어 갈아버리는 고어 버라이어티.  레제편을 보기 위해 봤습니다.  일단 원작만화를 모르기 때문에 순수하게 애니메이션의 기준으로 봐도 상당히 흥미롭습니다. 레제 편을 한 번 볼 필요가 있겠군요.,120,5.0
watcha,체인소 맨,Chainsaw Man,2022,Nes,덴지의 찐사랑은 파워다,12,4.0
watcha,체인소 맨,Chainsaw Man,2022,고요,재밌다. 사랑은 내가 깍여 나가는걸 알면서도 내 일부를 떼어주는걸까.,38,4.0
watcha,체인소 맨,Chainsaw Man,2022,성지현,캐릭터도 전개도 그렇게 막 몰입하게되거나 매력있지는 않앗던거같당. 근디 그림이 이쁘고 애니 연출이랑 작화가 엄청 예쁨. 영화오마주도 흥미로움,78,4.0
watcha,체인소 맨,Chainsaw Man,2022,희철,레제편을 보고 본다면 최고의 작품일 것,21,4.0
watcha,체인소 맨,Chainsaw Man,2022,제경,젖꼭지의 악마,7,2.5
watcha,체인소 맨,Chainsaw Man,2022,서무진,원래면 3점인데 2기 기가 막히게 만들어 줬으면 해서 0.5점 뇌물로 추가 해드립니다,47,3.5
watcha,체인소 맨,Chainsaw Man,2022,Somnium,세상 쿨하면서 화끈하다,12,3.5
watcha,체인소 맨,Chainsaw Man,2022,진모,톱날을 따라 갈라지는 광기와 신념.,19,4.5
watcha,체인소 맨,Chainsaw Man,2022,디도디,다시 생각해보니 혹평할 정도는 아니었음 하지만 챔스 가야할 팀이 유로파 겨우 간 느낌,47,3.5
watcha,체인소 맨,Chainsaw Man,2022,북북춤할머니,애니가 이정도의 고급예술이었던가 하는 10경악의 마음  으로 봤는데 평이 갈리길래 납득불가였는데 레제편 보니 원작팬들이 바라던건 레제편같은 텐션이었구나 이해를.. 개인적으로는 애니가 극강의 취향이며 방방 뛰고 하이 온 덴지에 초점을 두지 않고 작품 뿌리의 쎄한 분위기를 담기엔 이 낮은 채도와 차분함이 더 잘 맞다고 생각함,180,2.5
watcha,체인소 맨,Chainsaw Man,2022,밍밍,귀칼에 한참 빠져있을때라 체인소맨 정주행할 생각없었는데 생각보다 너무 재밌고 캐릭터 하나하나가 다 살아있는 애니라고 생각함,68,4.0
watcha,체인소 맨,Chainsaw Man,2022,원스,서브캐 죽으면 안봅니다,12,2.5
watcha,체인소 맨,Chainsaw Man,2022,김동솔,정주행끝.영화보러가야지,12,4.5
watcha,체인소 맨,Chainsaw Man,2022,정원혁,그냥 순수한 재미.,10,4.0
watcha,체인소 맨,Chainsaw Man,2022,애평,시종일관 영화같은 분위기. 눈 어지러운 액션씬. 그러나 정작 중요한 액션은 보여주지 않고 눈속임 기법을 사용. 엔딩이 화마다 다르다는 건 높게 평가할 만 하다,88,4.0
watcha,체인소 맨,Chainsaw Man,2022,park,Easy revenge !,14,3.5
watcha,체인소 맨,Chainsaw Man,2022,육회,라고 말해,5,4.5
watcha,체인소 맨,Chainsaw Man,2022,악악,애정을 갈망한 소년의 살인병기 생활기.,21,3.0
watcha,체인소 맨,Chainsaw Man,2022,부추와마늘,불쌍한데 착한…건가… 순수한건가,17,5.0
watcha,체인소 맨,Chainsaw Man,2022,makuwish,액션씬은 살짝 좀 아쉽지만 이정도가 어디인가… 올해본 영화중 가장 도파민이 돌았다.,46,3.5
watcha,체인소 맨,Chainsaw Man,2022,한동길,하 복도함 걸어?,9,3.5
watcha,체인소 맨,Chainsaw Man,2022,전대진,주인공의 목적 : 가슴 만지기,16,4.0
watcha,체인소 맨,Chainsaw Man,2022,권민욱,ㅡ,1,4.0
watcha,체인소 맨,Chainsaw Man,2022,이서윤,,0,5.0
watcha,체인소 맨,Chainsaw Man,2022,pal…,아키 군은 죽지 마. 내가 죽었을 때 울어 줬으면 좋겠으니까….,35,5.0
watcha,체인소 맨,Chainsaw Man,2022,정진,당황스러움,5,3.0
watcha,체인소 맨,Chainsaw Man,2022,강신영,노래 좋다 빨리 더 나와라.. 만화방이나 가야지,26,3.0
watcha,체인소 맨,Chainsaw Man,2022,STORY,레제편 재미없기만 해봐라,13,3.5
watcha,체인소 맨,Chainsaw Man,2022,rynn,애니로 보니까.. 더 영화 같다,17,4.0
watcha,체인소 맨,Chainsaw Man,2022,순부기,서브컬쳐의 정석. 제대로 돌아버린 날것의 설정이 나를 매료시킴.,35,4.0
