site,title,title_en,year,reviewer,review,review_length,rating
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,송부귀영화,마지막화까지 시청자와 게임을 하고 결국 끝까지 완주한 시청자가 이긴 듯 하지만 진 것만 같은 기분 성기훈도 이런 기분이였을까,69,2.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,moodindigo,보다 보니 다른 것 보다 죙일 영상 찍고 있는 경찰 양반 폰은 어케 충전하나 vip 양반들 저 가면 쓴 상태로 와인은 대체 어케 먹나 사소한 디테일들 엄청 신경 쓰이네 이거…,97,2.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,엘그,"평가가 짜도 너무 짠거 아닌가..  이것보다 훠얼씬 뻔하고 클리셰 범벅인  공중파 및 방송사 드라마들도  3점이상은 무난히 받는데 이게 0.5-2점대 작품이라고?  이러니 한국 제작사들이 돈 적당히 투자해서  맨날 뻔한 로코아니면 훈훈하고 따듯한 신파드라마나  주구 장창 계속 만들지..  자극적인거 만들어봐야 막장, 불륜이겠고..  그럼 무난한 시청률과 평가는 확보되니까..  세트, 비쥬얼, 스케일, 음악, 배우진들 등  기존 흔하디 흔한 한국 드라마들에 비해서는  몰입감이나 재미요소를 주는 부분들은 충분히 있었고  3.5점 정도는 무난히 받을만한 작품이라고 봄",317,3.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,순애필,스포일러가 있어요!!보기,13,0.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,도서관 미어캣,"스테레오 타입 그 자체인 등장인물들. 극한 상황에서도 인간성을 잃지 않는 주인공부터 시작으로 극한 상황에 몰려 주인공과는 다르게 인간성을 점점 잃어가는 서브 주인공, 드센 탈북인, 월급 못 받은 순수한 외국인 노동자, 살기 위해 무엇이든 하는 여성, 사람 죽는 거 보면서 즐기는 높으신 분들 등등 죄다 어디서 본 전형적인 설정에 여성 캐릭터 설정은 특히 평면적이고 여성혐오도 심하다. 다음 이야기가 어떻게 될지, 이 캐릭터가 어떻게 될지 뻔히 보인다. 물론 전형적인 등장인물들로 충분히 재밌게 만든 영화나 드라마가 많음에도 불구하고 전형적인 인물들에 대한 서사까지 대충이라 시청자들로 하여금 지루함을 느끼게 한다. 또한 다음 장면이 뻔히 예상되는데 쓸데없이 질질 끄는 연출도 몰입감을 떨어뜨린다. 그런 장면을 뺀다면 훨씬 분량을 줄이고 드라마에 긴장감을 줄 수 있었을 것이다.",434,1.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,Nyx,호불호가 갈린다지만 넷플릭스 전세계 1위는 아무나 하는게 아니다 클리셰 이야기를 하지만 최소한 전 세계인들에게는 신선한 소재와 재미를 줬다는 이야기이고 무엇보다 오징어게임의 성공이 시사하는 바가 큰데 아시아문화의 허브로 자리매김하고 있는 한국에 넷플릭스의 투자확대가 이어짐으로써 더 많은 K-드라마가 제작 될 것이고 이는 또한 공중파와 종편에서 빛을 보지 못했던 많은 좋은 배우들의 기회로 이어 질 수 있지 않을까..,233,4.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,순심이는참지않지,"아…….(탄식)  1화 30분째 보는데 그때부터 어쩐지 쎄하더라… 딱 예상한대로 흘러가는 전개, 조연급들 연기는 구멍이 많아 어설프고 (이런 연기력으로 왜 굳이 탈북민 설정?) 연출은 그냥저냥 명절에 많이 본 한국영화 수준.  1화의 하이라이트인듯한 숨바꼭질 장면은 예고편에서 쓴 그게 다였고, 그 이상 더 담을 것이 없는데 쓸데없이 길어 지루하다.  투표씬에서 한 명씩 돌아가며 찬반 발언하는 장면에선 확신했음. ‘아, 이거, 각본이 진짜 구리구나..’  미술은 나름 좀 신경 쓴 것 같은데 나머지가 전부 기대치 아래거나 전형적임.  한줄평을 적자면 새로운척, 세련된척 홍보했던 구닥다리.",330,2.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,서영욱,나 만근추,5,3.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,최주영🌈,"내가 말했잖아, 영화 기생충이 아무리 잘 만들어졌어도, 본 사람들은 “선 넘었네”, “리스펙트”나 따라하면서 밈처럼 소비할거라고. 계급사회 대한민국에 대한 패배감에 공감할뿐 진실로 고민하거나 분노하지 않을거라고. 오징어게임도 지금 다들 오징어게임 설치미술 앞에서 인증샷을 찍고 나라면 살겠네 나라면 죽겠네 농담을 할뿐… 그 누구도 이 세상의 바닥의 빚쟁이들 사이의 데스매치가 누구의 유흥인지 생각해보지 않고, 사람 목숨이 정말 1억짜리인지 의문을 제기하지 않고, 자본주의 위의 미디어가 자극적일수록 신나는 서커스일뿐이라는건 그런 비유라는건 아무도 돌아보지 않잖아. 다들 참가를 흉내내고 싶어서 열이 올랐잖아. 드라마를 보면서 노출된 번호에 전화를 걸잖아. 드라마가 재밌으니까 설정이 일관적이지 않아도 메세지와 장면이 상충되도 딱히 아무말도 하지 않잖아. DP를 보면서 위계폭력을 흉내낸대잖아. 중고등학생들이. 국민엠씨가 살아있네~ 를 몇번이고 지껄이는데 그 대사가 처음 쓰인 영화 장면은 아무도 굳이 생각하지 않잖아. 앞으로도 이럴거야. 계속 이러겠지. 우린 자극적인 장면과 귀에 박히는 대사들에 현혹되서 맥락과 메세지를 거세할거야. 그리고 맥락과 메세지를 이해하고 그걸 생각하거나 비판하려는 사람들은 비아냥만 받겠지. 그럴거야. 끔찍한 시대를 살아보자구, 세상은 토론장이 아니라 서커스장이니까. 재밌는 것은 살아남고 진지한 것은 무시되는 세상이니까. 장면은 기억되고 맥락은 도려내지는 세상이니까. 대사는 반복되지만 메세지는 잊혀지는 세상이니까.",753,3.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,인생은 한편의 영화,스포일러가 있어요!!보기,13,3.5
